Estado,por_des_15,po_per_pob,por_sin_seg,por_car_salud,por_car_alim,por_po_patr,gini,por_car_haci
Coahuila de Zaragoza,4.622990131,38.40468336,21.66283035,19.48340034,11.44040012,44.59680176,0.414659411,6.163680077
Colima,9.917229652,51.28181145,21.71194077,21.40641975,26.92009926,64.11019897,0.405290812,14.95182991
Chiapas,12.2859602,67.19882673,38.55701065,38.13787842,30.4272995,69.84780121,0.392390311,20.84353065
Chihuahua,14.06752968,65.89670742,46.94430923,30.34382057,25.57119942,54.73770142,0.517890811,20.23123932
Distrito Federal,4.028250217,48.64320775,46.25370026,48.79199982,12.50419998,42.60350037,0.409586102,17.01350021
Durango,11.05762005,68.44852712,45.30495834,45.91102982,22.50839996,53.71210098,0.40361011,14.93906021
Guanajuato,12.45038033,61.9530327,26.6665802,19.87347984,35.10609818,69.90950012,0.442937195,16.80513954
Guerrero,31.96347046,84.79192959,81.35295868,89.57718658,71.8286972,93.99430084,0.3207421,41.58943176
Hidalgo,6.843910217,66.90277188,33.83216095,34.3817482,24.14389992,62.03879929,0.354582787,13.75150013
Jalisco,5.634280205,51.36435385,30.92049026,30.22479057,7.853099823,32.69139862,0.376009911,6.081409931
Mexico,3.60213995,45.41747451,51.24222946,52.91997147,24.96030045,61.60960007,0.391080886,13.89653969
Michoacan de Ocampo,12.3241396,64.03890001,50.1233902,36.90253067,25.70859909,66.43049622,0.380809993,13.41333008
Morelos,4.075610161,50.56146489,41.36677933,39.24557114,12.2027998,41.5340004,0.509501696,6.702400208
Nayarit,33.65338898,91.59190458,28.4635601,29.2531395,75.00360107,94.2621994,0.359409809,43.47758865
Nuevo Leon,2.594619989,27.99636303,21.89138031,19.4958992,8.078700066,38.73529816,0.361238092,6.666590214
Oaxaca,17.47528076,86.66726172,58.64582825,66.92285919,50.6432991,85.63179779,0.309274793,17.03672028
Puebla,17.97296906,67.43099316,64.24302673,66.08740997,29.23870087,66.56490326,0.440940112,20.16851044
Queretaro,12.74176979,63.37853554,16.34833908,14.73285007,32.79679871,63.62599945,0.504034996,17.14471054
Quintana Roo,8.095669746,47.90978287,45.59672165,44.77983093,23.20439911,59.58850098,0.391811192,41.77293015
San Luis Potosi,6.925310135,32.52397178,36.0855484,36.44329834,9.1875,38.06399918,0.462017089,5.309279919
Sinaloa,5.737229824,50.3342781,21.18749046,17.70834923,14.60429955,48.10469818,0.408257008,10.85151958
Sonora,7.590760231,53.62862276,24.23468971,24.21875,13.19019985,47.77259827,0.376688093,2.473959923
Tabasco,7.991159916,51.31238465,19.57626915,13.99547005,17.27759933,52.36729813,0.384150296,9.67385006
Tamaulipas,1.809739947,26.69175368,20.33506012,22.19944954,11.48149967,41.81679916,0.415481597,7.991519928
Tlaxcala,4.637849808,65.66871608,26.72719955,26.72636986,18.87700081,54.0265007,0.406422108,13.57213974
Veracruz de Ignacio de la Llave,18.54714966,67.17072699,66.04205322,74.49736786,22.30830002,60.01679993,0.375401288,8.364589691
Yucatan,13.23363018,62.80879028,20.54940033,20.42266083,14.22579956,45.83430099,0.382773697,23.35580063
Zacatecas,7.526879787,69.67055443,51.5854187,48.90206146,18.85180092,57.57970047,0.335564703,4.566649914
Aguascalientes,5.741089821,60.6384975,17.4368,13.45106983,19.25769997,56.34809875,0.32368511,10.5520401
Campeche,17.78215981,85.83183748,32.06607056,29.7166996,58.15050125,87.09739685,0.392019093,38.30371094
Coahuila de Zaragoza,2.300070047,24.86721061,16.60573006,10.64890003,11.67990017,44.67490005,0.372368604,5.694499969
Colima,1.965610027,24.34066257,15.2856102,14.58374023,5.802400112,27.97599983,0.419675797,3.284590006
Chiapas,13.15044975,92.24258153,25.18693924,20.11399078,73.98570251,94.63469696,0.328616291,40.0379982
Chihuahua,5.231860161,58.57952439,28.6486702,19.75235939,6.432199955,30.65640068,0.464769006,6.100059986
Distrito Federal,2.162859917,31.27256776,30.03078079,31.46538925,8.509400368,33.97809982,0.425730288,7.716829777
Durango,4.076429844,60.83448326,23.68112946,20.68213081,16.09399986,54.30210114,0.323629409,4.283770084
Guanajuato,12.40445995,62.51106447,15.25105,12.2919302,26.66620064,65.11949921,0.40707919,4.737520218
Guerrero,40.91841125,92.96098837,50.8257103,51.21622086,72.28510284,94.18830109,0.322255313,41.99253082
Hidalgo,3.918319941,43.34646312,28.61285019,37.19244003,5.502699852,25.91309929,0.480843514,6.845689774
Jalisco,11.23647976,84.99700652,23.38092041,26.63089943,32.03340149,68.16470337,0.375998408,23.24201965
Mexico,5.058330059,56.82347359,46.4408989,46.62886047,6.438799858,30.67270088,0.427320391,8.171870232
Michoacan de Ocampo,18.41563034,69.06747047,35.14915085,36.27433014,37.09519958,66.45480347,0.48574689,22.61750031
Morelos,8.193579674,56.88932465,35.13357925,40.65660095,16.62610054,50.68259811,0.417870104,11.3656702
Nayarit,9.364049911,61.78586677,18.42234993,16.37010956,22.80890083,58.86869812,0.38167271,13.08335972
Nuevo Leon,2.39605999,26.97913336,18.31966019,16.68162918,2.430900097,18.87190056,0.405011088,8.282099724
Oaxaca,9.070179939,36.37395917,19.90006065,18.65793991,6.482600212,31.88369942,0.400000513,8.802390099
Puebla,26.18864059,83.0051797,62.74557877,64.61833954,60.62369919,89.1006012,0.411981612,32.87504959
Queretaro,17.59676933,81.20471206,14.5767498,12.8234396,47.60599899,81.92279816,0.379736394,10.23400974
San Luis Potosi,10.61620998,78.39136034,19.43939018,15.81972027,35.22090149,71.18479919,0.386521012,7.030930042
Sinaloa,7.432119846,48.67669913,24.05676079,17.98354912,15.86970043,46.03079987,0.404218495,15.96502972
Sonora,3.92343998,53.26457812,31.22018051,31.63051033,14.69110012,49.49290085,0.380232692,8.817350388
Tabasco,7.537630081,58.29172769,27.98358917,28.08208084,17.62240028,54.91960144,0.381615311,11.58987999
Tamaulipas,10.05362034,66.14061029,21.63102913,22.09362984,26.02519989,64.78279877,0.337059587,13.78946972
Tlaxcala,2.940670013,56.52129992,43.18432999,43.08909988,20.93709946,57.53139877,0.390847892,12.07487011
Veracruz de Ignacio de la Llave,18.03737068,83.06800696,58.30186844,58.81856918,47.23040009,82.70610046,0.38665539,16.84433937
Yucatan,26.6246109,80.63110561,14.70709991,15.00212955,56.27489853,88.08399963,0.359433413,41.55678177
Zacatecas,4.536200047,56.0926909,29.8073101,23.0533905,18.30019951,53.0359993,0.440043509,5.874780178
Aguascalientes,4.719759941,43.28023086,18.55797005,15.74370956,12.71030045,44.62630081,0.409830391,7.023220062
Campeche,15.66536999,79.0949581,23.01305962,15.21434975,47.0644989,79.8368988,0.441713095,32.39102936
Coahuila de Zaragoza,8.04403019,58.70763936,27.55521011,35.0501709,16.12680054,52.22980118,0.371759892,7.625420094
Chiapas,12.17772961,88.94244817,38.52497101,36.41046906,63.50450134,92.60169983,0.289226502,23.42379951
Chihuahua,3.104609966,38.46112925,21.53729057,20.6378994,9.946100235,43.92129898,0.344392508,5.017720222
Distrito Federal,2.442349911,38.45609592,40.2997818,42.38687134,11.02719975,41.04140091,0.395593494,8.773610115
Durango,4.71721983,61.09166203,30.68181992,25.29083061,16.72489929,52.82429886,0.3858518,6.933460236
Guanajuato,7.857140064,51.31030016,27.79846001,28.48653984,20.85269928,58.5489006,0.402004808,10.18260956
Guerrero,12.60056019,71.20474507,42.60063171,43.1065712,38.92959976,75.1108017,0.416610986,28.63274002
Hidalgo,26.52602959,72.02224439,20.20871925,26.99230003,42.07709885,77.77010345,0.391813695,11.77480984
Jalisco,9.41574955,65.42318092,24.16666985,22.24670029,29.40670013,67.10610199,0.386893302,16.42542076
Mexico,3.44927001,58.62545849,54.29476166,55.85015106,15.89760017,47.21670151,0.373523086,16.0404892
Michoacan de Ocampo,9.301389694,58.83313934,45.0389595,48.98313904,10.69180012,39.81190109,0.378426611,7.862239838
Morelos,4.114069939,36.79714202,34.4691391,33.33974838,7.087200165,31.22310066,0.423095286,6.897200108
Nayarit,9.659870148,72.85610749,24.02318001,27.69684029,27.42440033,58.75709915,0.426292092,20.05541039
Nuevo Leon,5.558460236,36.34542669,18.00127029,11.7468996,3.901000023,21.54369926,0.410680711,6.372990131
Oaxaca,32.36914825,83.49969031,19.67213058,20.61404037,54.03979874,86.36740112,0.325783908,18.07016945
Puebla,13.5407896,87.61580075,27.85310936,28.64864922,41.40090179,79.95570374,0.310877204,17.34939957
Queretaro,7.782219887,51.08771173,24.54791069,15.75442982,15.27350044,49.24079895,0.39386189,18.18350983
San Luis Potosi,10.01838017,64.04831976,25.90056992,21.46526909,28.75690079,66.1486969,0.406890988,13.0365696
Sinaloa,6.26402998,40.83135281,25.16053963,27.16453934,13.2322998,46.77280045,0.389732391,8.019209862
Sonora,3.932579994,40.73648081,25.57715988,25.52663994,6.041800022,30.38159943,0.370517105,4.337049961
Tabasco,11.42675018,80.2564751,15.28582954,10.6424799,36.72510147,75.24490356,0.380313188,15.04094982
Tamaulipas,11.56060028,56.99562392,12.94104004,10.10299969,22.5298996,59.9477005,0.33690089,15.93564987
Tlaxcala,4.864679813,63.52403507,32.04201126,32.19258881,18.00690079,54.44070053,0.350079209,9.251830101
Veracruz de Ignacio de la Llave,10.70853996,53.52237346,33.14984131,35.87989044,15.08049965,50.57649994,0.378387809,6.790820122
Yucatan,9.652099609,83.57514598,29.81994057,35.39561081,25.64299965,65.22779846,0.391312212,24.88672066
Zacatecas,7.929319859,57.71509561,53.16960144,52.94919968,12.55270004,45.02180099,0.381831199,0.715990007
Coahuila de Zaragoza,7.675749779,29.78315858,26.73361969,28.95731926,8.604399681,34.82089996,0.379236013,9.832519531
Chiapas,17.20762062,76.5644374,48.35451889,54.89318085,42.89479828,77.37129974,0.433673799,30.23250008
Chihuahua,39.1601181,84.79650648,54.32632065,18.08455086,39.73310089,69.90080261,0.438537598,18.56707954
Distrito Federal,2.230340004,26.77366202,40.54217148,40.23833847,7.555799961,31.91930008,0.443061113,7.348609924
Durango,3.073679924,46.57870556,27.67028999,25.16184044,12.37800026,44.3307991,0.42233029,8.954099655
Guanajuato,11.79039001,62.51873225,31.26922989,29.09676933,23.32620049,60.7887001,0.379276901,11.99866962
Guerrero,24.46878052,87.95907727,33.7725296,36.41109848,72.12210083,93.21569824,0.393501401,53.18172073
Hidalgo,11.64564991,59.61041837,29.85523033,25.35030937,21.63330078,57.23939896,0.416996807,6.023039818
Jalisco,8.284600258,47.17513838,35.16402817,34.51258087,9.882699966,37.99520111,0.400667101,3.026730061
Mexico,5.420289993,66.69315831,39.37274933,32.49168015,16.29879951,47.39929962,0.412393689,21.6013298
Michoacan de Ocampo,15.64484978,62.36407847,63.00611115,55.92710114,16.49399948,48.99470139,0.440353394,16.83186913
Morelos,6.687600136,41.6979995,31.2183609,25.33250046,7.753200054,33.62739944,0.445675313,5.361720085
Nayarit,7.237720013,57.70998797,23.66883087,22.71487999,12.3927002,43.49710083,0.403367192,9.978139877
Nuevo Leon,2.227200031,24.01729962,18.15217018,20.86676979,5.82859993,30.8560009,0.371113986,17.06072044
Oaxaca,27.64213943,89.1509319,49.46247101,37.63510895,63.07500076,88.76300049,0.372597992,42.53086853
Puebla,13.58539963,81.95266269,71.48536682,66.22222137,40.8382988,80.74130249,0.3010979,12.80000019
Queretaro,7.726739883,47.6804277,25.39786911,32.36637878,11.22770023,40.89979935,0.4307926,12.75393009
San Luis Potosi,14.58588028,72.14736827,48.85688019,45.31464005,42.33449936,75.188797,0.43617171,21.66691971
Sinaloa,2.647030115,28.13548399,25.15179062,22.73191071,8.836600304,37.68690109,0.401484996,7.315159798
Sonora,6.196100235,44.47975203,28.8199501,28.15578079,8.850999832,35.9654007,0.379822999,9.893420219
Tabasco,7.940179825,68.21807752,19.36173058,16.51999092,27.31719971,63.76250076,0.444702297,20.76151085
Tamaulipas,9.373129845,65.8799624,19.37837982,20.63026047,19.12150002,52.01150131,0.399983495,13.58695984
Tlaxcala,7.765810013,88.56358068,24.94345093,25.97302055,34.79570007,74.47899628,0.329340011,17.69589996
Veracruz de Ignacio de la Llave,16.44219017,50.97459974,27.26058006,24.9085598,13.85630035,45.29859924,0.364519209,4.767310143
Yucatan,15.62726974,80.80187957,21.61577988,21.07829094,33.0257988,72.8667984,0.331530303,18.38256073
Zacatecas,8.640119553,82.46926455,31.49061966,24.31522942,32.63529968,71.49639893,0.32360971,11.72513008
Coahuila de Zaragoza,6.378990173,40.07958081,44.81641006,49.81227112,12.77110004,45.32910156,0.381833613,6.946179867
Chiapas,20.12018967,84.53173565,56.94472122,88.19985962,58.37820053,85.07579803,0.459913909,32.6349411
Chihuahua,4.036180019,55.59256056,32.020401,30.36812973,7.447700024,33.71269989,0.398846298,8.149270058
Distrito Federal,2.710669994,28.43574776,43.16360855,40.55723953,9.612500191,37.34120178,0.442865312,9.893580437
Durango,6.159599781,55.64516378,33.05884171,35.27645874,13.13220024,44.79899979,0.359248698,9.95746994
Guanajuato,16.17271042,68.36084418,19.34487915,20.41877937,35.50289917,71.49079895,0.384281099,12.09953976
Guerrero,23.2514801,76.51078644,61.63975906,60.63613129,44.31190109,79.18489838,0.368202895,34.96089935
Hidalgo,4.44148016,38.6812538,29.0012207,29.0354805,4.024400234,23.1583004,0.43716079,3.768680096
Jalisco,8.466919899,56.52890212,36.02058029,30.1982708,16.66010094,51.45750046,0.378180087,7.217639923
Mexico,2.751919985,30.09986754,40.29109955,31.54788017,10.85630035,39.84130096,0.433571994,6.327199936
Michoacan de Ocampo,21.23686981,80.84648219,25.60790062,21.08680916,47.0489006,80.34279633,0.398452401,23.9808197
Morelos,8.42977047,54.8372597,35.23006821,34.46009064,14.37320042,45.19990158,0.4309901,12.97786999
Nayarit,7.767700195,45.32828734,13.2489996,11.79251003,9.071299553,39.5727005,0.372488588,6.145390034
Nuevo Leon,4.716159821,45.35326842,26.41753006,17.65114975,4.558300018,22.67230034,0.473037809,2.258510113
Oaxaca,12.39315987,69.91567022,28.6534996,28.81545067,19.0515995,56.62189865,0.356502503,4.758359909
Puebla,16.91954041,77.7413774,72.71669769,71.62075806,38.23550034,79.3234024,0.356546491,21.90258026
Queretaro,13.44816017,70.12980385,16.60430908,11.71518993,40.51399994,77.21469879,0.382618815,9.856189728
San Luis Potosi,6.442830086,38.82518954,24.97480965,29.74058914,16.52260017,52.81669998,0.398912013,9.59319973
Sinaloa,10.20726967,56.80334181,20.02747917,14.27842045,17.44499969,52.05260086,0.393902689,11.82831001
Sonora,3.025209904,41.30976846,13.73025036,14.15929031,9.61439991,34.61560059,0.471257687,11.88368988
Tabasco,8.763110161,54.25658592,20.54647064,23.1855793,10.17520046,37.0564003,0.48829639,10.74254036
Tamaulipas,7.231609821,62.34784962,19.17746925,20.27708054,28.56809998,66.38249969,0.36514309,15.88300991
Tlaxcala,6.534910202,64.7400426,34.95922089,34.16181946,23.49469948,60.58470154,0.429608405,13.33778954
Veracruz de Ignacio de la Llave,6.105490208,41.95874827,30.73180962,27.41485023,11.78890038,43.5882988,0.412188202,6.734419823
Yucatan,7.740210056,46.88248913,24.01836967,18.46523094,6.797299862,32.01959991,0.376767099,14.93661976
Zacatecas,6.271689892,64.1167354,34.89989853,37.11510086,10.65970039,40.73740005,0.3574031,5.598549843
Coahuila de Zaragoza,4.501229763,48.25180933,26.61298943,20.52009964,12.30659962,43.98509979,0.368284315,9.287590027
Chiapas,29.5599308,94.9496503,46.87752151,44.00402832,73.33769989,95.03869629,0.300663203,36.40037918
Chihuahua,5.074969769,54.9137794,27.53940964,27.90489006,10.92539978,42.43740082,0.346705794,6.28083992
Distrito Federal,0.557709992,8.745310743,24.49258995,28.15472984,1.81159997,12.17469978,0.419961691,2.073970079
Durango,28.30919075,90.83275904,36.99843979,38.68537903,71.97070313,91.87509918,0.407935798,41.31628036
Guanajuato,11.82602978,64.12202957,26.64858055,24.18823051,32.56869888,70.45580292,0.403896213,11.29648972
Guerrero,12.27910042,65.81132723,34.21665955,36.84830856,20.15579987,52.65869904,0.415191591,22.15022087
Hidalgo,23.62163925,86.16577942,18.64167023,20.07078934,42.48519897,80.50289917,0.317976087,11.53822041
Jalisco,10.07182026,63.04857161,27.21121025,28.08332062,15.08450031,48.99879837,0.411424398,9.500829697
Mexico,8.859700203,52.73038689,32.22753143,27.07394028,19.03750038,50.71070099,0.438869715,12.18902016
Michoacan de Ocampo,12.56474018,65.31007282,34.09733963,24.32016945,19.76180077,53.66569901,0.41409719,17.69857025
Morelos,9.649250031,46.49869295,21.0342598,14.13103962,10.11610031,36.22610092,0.435919791,9.376049995
Nayarit,9.471819878,53.17742312,23.06353951,23.81542015,18.38509941,50.37549973,0.399816096,11.19511986
Nuevo Leon,13.26414967,68.70865519,10.73493958,9.302049637,37.57109833,73.16049957,0.384411693,14.89770985
Oaxaca,9.529859543,36.51321622,26.99810982,29.14768982,13.88869953,51.95040131,0.356895298,15.28511047
Puebla,34.65195084,86.43908077,48.36130905,63.33420181,54.06019974,86.08959961,0.333715409,19.86391068
Queretaro,3.315330029,29.51943307,25.70305061,26.73591995,9.05039978,34.86119843,0.448525488,6.682010174
San Luis Potosi,15.55364037,84.23727485,38.65412903,30.62694931,51.92240143,85.16269684,0.358896106,9.949080467
Sinaloa,6.821929932,59.51457098,21.88942909,22.0934391,18.5258007,53.48709869,0.403503388,14.92022038
Sonora,4.144279957,40.12623255,28.0618,28.17355919,5.767399788,30.25810051,0.396030903,4.372069836
Tabasco,4.643939972,63.27536961,23.46570969,19.49241066,18.05739975,54.17910004,0.449913591,10.3399601
Tamaulipas,4.064489841,73.28426007,25.24011993,6.607019901,3.690599918,21.00779915,0.464718908,0
Tlaxcala,7.507009983,76.52941784,32.50954819,28.0767498,26.0442009,64.6556015,0.354703695,12.76562977
Veracruz de Ignacio de la Llave,9.330209732,57.67243429,33.18349838,24.95204926,14.24269962,46.2635994,0.384328395,17.89583969
Yucatan,21.66963005,68.44388796,21.75548935,21.58647919,37.6678009,75.15260315,0.326551795,27.33202934
Zacatecas,6.269489765,72.39013503,23.4822998,27.00773048,28.83040047,68.24909973,0.363696098,8.435139656
Coahuila de Zaragoza,2.61552,47.09828669,31.01939011,31.07933044,10.69209957,43.47050095,0.377052307,7.217169762
Chiapas,14.32944012,70.39684055,50.54666138,52.94823837,38.08200073,73.88130188,0.423720509,23.42952919
Chihuahua,7.698480129,57.87340289,15.64544964,15.39439964,9.204099655,37.55149841,0.411112189,4.198470116
Distrito Federal,1.42068994,23.73158117,32.13370132,32.99753952,4.732999802,24.63310051,0.413906813,4.569149971
Durango,5.531229973,58.71246924,31.50431061,30.88032913,15.42510033,48.77019882,0.38951841,7.97799015
